Mã trường,Trường đào tạo,Ngành,Nhóm ngành,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Loại điểm
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101_403,Kinh tế (Chuyên ngành Kinh tế và Quản lý công),A01,25.64,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101_403,Kinh tế (Chuyên ngành Kinh tế và Quản lý công),D01,25.64,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101_403,Kinh tế (Chuyên ngành Kinh tế và Quản lý công),D07,25.64,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310106_402,Kinh tế quốc tế (Chuyên ngành Kinh tế đối ngoại),A00,26.55,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310106_402,Kinh tế quốc tế (Chuyên ngành Kinh tế đối ngoại),A01,26.55,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310106_402,Kinh tế quốc tế (Chuyên ngành Kinh tế đối ngoại),D01,26.55,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kinh tế quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310106_402,Kinh tế quốc tế (Chuyên ngành Kinh tế đối ngoại),D07,26.55,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính)",A00,26.22,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính)",A01,26.22,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính)",D01,26.22,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính)",D07,26.22,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",A00,25.61,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",A01,25.61,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",D01,25.61,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",D07,25.61,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_419,Toán Kinh tế (Chuyên ngành Phân tích dữ liệu),A00,26.4,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_419,Toán Kinh tế (Chuyên ngành Phân tích dữ liệu),A01,26.4,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_419,Toán Kinh tế (Chuyên ngành Phân tích dữ liệu),D01,26.4,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Toán Kinh tế,Toán học và thống kê,7310108_419,Toán Kinh tế (Chuyên ngành Phân tích dữ liệu),D07,26.4,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh ),A00,26.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh ),A01,26.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh ),D01,26.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh ),D07,26.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),A00,25.5,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),A01,25.5,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),D01,25.5,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),D07,25.5,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_415,Quản trị kinh doanh (Chuyên ngành Quản trị du lịch và lữ hành),A00,25.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_415,Quản trị kinh doanh (Chuyên ngành Quản trị du lịch và lữ hành),A01,25.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_415,Quản trị kinh doanh (Chuyên ngành Quản trị du lịch và lữ hành),D01,25.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101_415,Quản trị kinh doanh (Chuyên ngành Quản trị du lịch và lữ hành),D07,25.33,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410,Marketing (Chuyên ngành Marketing),A00,26.87,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410,Marketing (Chuyên ngành Marketing),A01,26.87,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410,Marketing (Chuyên ngành Marketing),D01,26.87,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410,Marketing (Chuyên ngành Marketing),D07,26.87,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410E,Marketing (Chuyên ngành Marketing)(Tiếng Anh),A00,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410E,Marketing (Chuyên ngành Marketing)(Tiếng Anh),A01,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410E,Marketing (Chuyên ngành Marketing)(Tiếng Anh),D01,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_410E,Marketing (Chuyên ngành Marketing)(Tiếng Anh),D07,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_417,Marketing (Chuyên ngành Digital Marketing),A00,27.1,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_417,Marketing (Chuyên ngành Digital Marketing),A01,27.1,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_417,Marketing (Chuyên ngành Digital Marketing),D01,27.1,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115_417,Marketing (Chuyên ngành Digital Marketing),D07,27.1,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408,Kinh doanh quốc tế,A00,26.71,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408,Kinh doanh quốc tế,A01,26.71,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408,Kinh doanh quốc tế,D01,26.71,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408,Kinh doanh quốc tế,D07,26.71,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),A00,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),A01,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),D01,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120_408E,Kinh doanh quốc tế (Tiếng Anh),D07,25.75,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411,Thương mại điện tử,A00,27.44,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411,Thương mại điện tử,A01,27.44,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411,Thương mại điện tử,D01,27.44,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411,Thương mại điện tử,D07,27.44,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411E,Thương mại điện tử (Tiếng Anh),A00,25.89,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411E,Thương mại điện tử (Tiếng Anh),A01,25.89,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411E,Thương mại điện tử (Tiếng Anh),D01,25.89,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122_411E,Thương mại điện tử (Tiếng Anh),D07,25.89,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404,Tài chính - Ngân hàng,A00,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404,Tài chính - Ngân hàng,A01,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404,Tài chính - Ngân hàng,D01,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404,Tài chính - Ngân hàng,D07,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404E,Tài chính - Ngân hàng (Tiếng Anh),A00,25.2,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404E,Tài chính - Ngân hàng (Tiếng Anh),A01,25.2,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404E,Tài chính - Ngân hàng (Tiếng Anh),D01,25.2,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201_404E,Tài chính - Ngân hàng (Tiếng Anh),D07,25.2,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414,Công nghệ tài chính,A00,26.54,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414,Công nghệ tài chính,A01,26.54,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414,Công nghệ tài chính,D01,26.54,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414,Công nghệ tài chính,D07,26.54,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414H,Công nghệ tài chính (CT Co-operative Education),A00,26.45,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414H,Công nghệ tài chính (CT Co-operative Education),A01,26.45,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414H,Công nghệ tài chính (CT Co-operative Education),D01,26.45,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,7340205_414H,Công nghệ tài chính (CT Co-operative Education),D07,26.45,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405,Kế toán,A00,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405,Kế toán,A01,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405,Kế toán,D01,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405,Kế toán,D07,26.17,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405E,Kế toán (Tích hợp CCQT ICAEW - Tiếng Anh),A00,25.7,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405E,Kế toán (Tích hợp CCQT ICAEW - Tiếng Anh),A01,25.7,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405E,Kế toán (Tích hợp CCQT ICAEW - Tiếng Anh),D01,25.7,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kế toán,Kế toán - Kiểm toán,7340301_405E,Kế toán (Tích hợp CCQT ICAEW - Tiếng Anh),D07,25.7,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kiểm toán,Kế toán - Kiểm toán,7340302_409,Kiểm toán,A00,26.38,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kiểm toán,Kế toán - Kiểm toán,7340302_409,Kiểm toán,A01,26.38,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kiểm toán,Kế toán - Kiểm toán,7340302_409,Kiểm toán,D01,26.38,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Kiểm toán,Kế toán - Kiểm toán,7340302_409,Kiểm toán,D07,26.38,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7340403_418,Quản lý công,A00,24.39,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7340403_418,Quản lý công,A01,24.39,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7340403_418,Quản lý công,D01,24.39,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7340403_418,Quản lý công,D07,24.39,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406,Hệ thống thông tin quản lý (Chuyên ngành Hệ thông thông tin quản lý),A00,26.35,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406,Hệ thống thông tin quản lý (Chuyên ngành Hệ thông thông tin quản lý),A01,26.35,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406,Hệ thống thông tin quản lý (Chuyên ngành Hệ thông thông tin quản lý),D01,26.35,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406,Hệ thống thông tin quản lý (Chuyên ngành Hệ thông thông tin quản lý),D07,26.35,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406H,Hệ thống thông tin quản lý (CT Co - operative Education),A00,27.25,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406H,Hệ thống thông tin quản lý (CT Co - operative Education),A01,27.25,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406H,Hệ thống thông tin quản lý (CT Co - operative Education),D01,27.25,,THPTQG
QSK,Trường Đại học Kinh Tế Luật TPHCM,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,7340405_406H,Hệ thống thông tin quản lý (CT Co - operative Education),D07,27.25,,THPTQG
